PermitNo,ContactID,ContactTypeCode,ProductType,ContactPriority,DateCreated
FA0014239,2404,MAILING,FOG,1,2017-10-02 10:58:27.120
FA0010891,2405,MAILING,FOG,1,2017-10-02 11:02:20.787
FA0013584,2406,MAILING,FOG,1,2017-10-02 11:06:19.683
FA0013494,2407,MAILING,FOG,1,2017-10-02 11:13:11.860
FA0013635,2408,MAILING,FOG,1,2017-10-02 11:23:34.187
FA0012553,2409,MAILING,FOG,1,2017-10-02 11:26:16.730
FA0013589,2410,MAILING,FOG,1,2017-10-02 11:28:52.827
FA0013764,2411,MAILING,FOG,1,2017-10-02 11:48:41.367
FA0011491,2412,MAILING,FOG,1,2017-10-02 11:54:53.480
FA0013578,2413,MAILING,FOG,1,2017-10-02 14:33:22.840
FA0012918,2414,MAILING,FOG,1,2017-10-02 14:45:53.920
FA0012591,2416,MAILING,FOG,1,2017-10-03 16:30:04.313
FA0011846,2417,MAILING,FOG,1,2017-10-03 16:35:10.763
FA0013138,2418,MAILING,FOG,1,2017-10-03 16:43:42.000
FA0013900,2419,MAILING,FOG,1,2017-10-03 16:55:33.880
FA0013734,2420,MAILING,FOG,1,2017-10-03 17:00:00.050
FA0012897,2421,MAILING,FOG,1,2017-10-03 17:04:01.167
FA0006490,2423,MAILING,FOG,1,2017-10-05 09:39:34.270
FA0012803,2424,MAILING,FOG,1,2017-10-05 09:42:50.900
FA00134329,2425,MAILING,FOG,1,2017-10-05 09:53:30.427
FA0011330,2426,MAILING,FOG,1,2017-10-05 09:59:49.490
FA0000505,2427,MAILING,FOG,1,2017-10-05 10:04:05.767
FA0009772,2428,MAILING,FOG,1,2017-10-05 10:13:50.967
FA0014201,2429,MAILING,FOG,1,2017-10-05 10:30:54.387
FA0013501,2430,MAILING,FOG,1,2017-10-05 10:40:52.737
FA0010933,2431,MAILING,FOG,1,2017-10-05 10:45:38.420
FA0011766,2432,MAILING,FOG,1,2017-10-05 10:54:32.603
FA0009913,2433,MAILING,FOG,1,2017-10-05 15:37:08.940
FA0011515,2434,MAILING,FOG,1,2017-10-09 09:20:50.537
FA0011718,2435,MAILING,FOG,1,2017-10-09 09:27:57.903
FA0010857,2436,MAILING,FOG,1,2017-10-09 09:32:33.293
FA0009814,2438,MAILING,FOG,1,2017-10-09 12:31:35.933
FOG 100917,2440,MAILING,FOG,1,2017-10-09 14:19:06.190
FOG CarWash,2441,MAILING,FOG,1,2017-10-09 14:44:43.870
FA0013385,2442,MAILING,FOG,1,2017-10-09 15:10:59.873
FA0014340,2443,MAILING,FOG,1,2017-10-09 15:25:29.067
FA0012546,2444,MAILING,FOG,1,2017-10-09 15:39:35.633
FA0012181,2445,MAILING,FOG,1,2017-10-09 15:49:22.567
FA0012506,2446,MAILING,FOG,1,2017-10-10 09:49:26.253
FA0013657,2447,MAILING,FOG,1,2017-10-10 09:53:10.320
FA0012650,2448,MAILING,FOG,1,2017-10-10 09:54:38.577
FA0012871,2449,MAILING,FOG,1,2017-10-10 09:57:24.443
FA0013264,2450,MAILING,FOG,1,2017-10-10 09:58:50.577
FA0013127,2451,MAILING,FOG,1,2017-10-10 10:00:39.297
FOG101017,2452,MAILING,FOG,1,2017-10-10 15:19:05.980
FA0011042,2453,MAILING,FOG,1,2017-10-11 14:30:23.080
FOG101317,2454,MAILING,FOG,1,2017-10-13 16:50:01.507
FOG102017,2455,MAILING,FOG,1,2017-10-24 10:16:35.970
FA0003020,2456,Building Manager,FOG,1,2017-10-25 16:18:29.747
don’t know,2457,MAILING,FOG,1,2017-10-26 16:33:56.107
FOG 110117,2458,MAILING,FOG,1,2017-11-01 16:17:15.657
FOG110317,2459,MAILING,FOG,1,2017-11-03 16:03:09.507
FA0012645,2461,MAILING,FOG,1,2017-11-27 12:46:59.497
FOG112717,2462,MAILING,FOG,1,2017-11-27 16:42:24.933
FA0006589,2463,MAILING,FOG,2,2017-11-30 15:22:21.260
FA0013382,2464,MAILING,FOG,1,2017-12-07 12:46:46.770
FOG121817,2471,MAILING,FOG,1,2017-12-18 16:24:01.010
FA0000450,2472,MAILING,FOG,2,2017-12-20 11:25:12.933
FA0000424,2474,Restaurant Manager,FOG,2,2017-12-20 12:01:22.780
FA0000450,2475,MAILING,FOG,1,2017-12-20 16:58:44.903
FA0013519,2476,Building Manager GTK Real Estate,FOG,1,2017-12-21 11:54:24.597
FA0000338,2477,Restaurant Manager,FOG,2,2017-12-21 17:23:23.477
FA0014485,2478,MAILING,FOG,1,2017-12-29 10:46:31.307
FA0010337,2479,Restaurant Manager,FOG,2,2017-12-29 14:24:13.467
FA0002948,2482,Building Manager,FOG,1,2018-01-09 10:08:51.980
FOG11118,2486,MAILING,FOG,1,2018-01-11 14:45:01.620
FOG11218,2487,MAILING,FOG,1,2018-01-12 15:52:32.943
FA0014485,2491,MAILING,FOG,1,2018-01-31 09:14:31.743
FA0001488,2492,MAILING,FOG,1,2018-02-01 17:56:51.520
FA0000257,2493,MAILING,FOG,1,2018-02-02 09:24:51.880
FA0007593,2494,MAILING,FOG,1,2018-02-05 14:16:39.440
FA0004193,2503,Authorized,FOG,3,2018-02-21 15:03:27.870
FA0004193,2504,MAILING,FOG,3,2018-02-21 15:06:16.773
FA0004193,2505,MAILING,FOG,3,2018-02-22 10:49:22.370
FA0004193,2506,MAILING,FOG,1,2018-02-22 10:51:44.617
FA0004193,2507,MAILING,FOG,1,2018-02-22 17:07:19.963
FA0004193,2508,MAILING,FOG,2,2018-02-23 15:48:32.467
FA0014618,2509,MAILING,FOG,1,2018-02-28 08:10:54.973
FA0013782,2513,MAILING,FOG,1,2018-03-06 14:15:50.280
2018 Investigation,2514,MAILING,FOG,1,2018-03-09 17:57:12.113
FOG102017,38984,MAILING,FOG,1,2018-12-04 18:10:45.093
Facility2019-01-13T00:00:01.312Z-149,41917,Operations,FOG,1,2019-01-12 16:00:01.403
Facility2019-01-13T00:00:02.775Z-152,41918,Operations,FOG,1,2019-01-12 16:00:02.803
